yearmonth	eeacellcode	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	familykey	family	specieskey	species	occurrences	year	month
2010-06-01	100mE40084N30663	50.624391	5.579724	10.0	2390.0	Scrophulariaceae	3173338	Buddleja davidii	1	2010	6
2010-06-01	100mE40084N30664	50.625327	5.579577	10.0	3073.0	Poaceae	7886346	Hordeum murinum	1	2010	6
2010-06-01	100mE40091N31246	51.1481	5.54044	50.0	6699.0	Balsaminaceae	2891770	Impatiens glandulifera	1	2010	6
2010-06-01	100mE40098N29818	49.86658	5.66932	15.0	4689.0	Fagaceae	2880539	Quercus rubra	1	2010	6
2010-06-01	100mE40098N29818	49.86658	5.66932	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	6
2010-06-01	100mE40101N29868	49.91152	5.67054	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	6
2010-06-01	100mE40103N30590	50.55963	5.61344	49.0	6720.0	Apiaceae	3034825	Heracleum mantegazzianum	1	2010	6
2010-06-01	100mE40104N30590	50.5595	5.61478	49.0	6720.0	Apiaceae	3034825	Heracleum mantegazzianum	1	2010	6
2010-06-01	100mE40106N30589	50.55916	5.61712	49.0	6720.0	Apiaceae	3034825	Heracleum mantegazzianum	1	2010	6
2010-06-01	100mE40113N29887	49.92934	5.68495	15.0	3925.0	Pinaceae	2685796	Pseudotsuga menziesii	2	2010	6
2010-06-01	100mE40113N29887	49.92934	5.68495	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	6
2010-06-01	100mE40117N29937	49.97429	5.68619	15.0	3925.0	Pinaceae	2685796	Pseudotsuga menziesii	1	2010	6
2010-06-01	100mE40117N29937	49.97429	5.68619	15.0	3925.0	Pinaceae	5284884	Picea abies	2	2010	6
2010-06-01	100mE40148N29819	49.87026	5.73898	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	6
2010-06-01	100mE40164N30830	50.77796	5.67874	15.0	3065.0	Asteraceae	3117449	Erigeron annuus	1	2010	6
2010-06-01	100mE40167N30516	50.49648	5.7106	49.0	3065.0	Asteraceae	3122924	Pilosella aurantiaca	1	2010	6
2010-06-01	100mE40168N30516	50.49639	5.7105	49.0	3065.0	Asteraceae	3122924	Pilosella aurantiaca	1	2010	6
2010-06-01	100mE40168N30516	50.49638	5.7102	49.0	3065.0	Asteraceae	3122924	Pilosella aurantiaca	1	2010	6
2010-06-01	100mE40168N30832	50.78025	5.68426	5.0	6701.0	Apocynaceae	5414551	Vincetoxicum nigrum	1	2010	6
2010-06-01	100mE40169N31293	51.19379	5.64743	50.0	3065.0	Asteraceae	3122924	Pilosella aurantiaca	1	2010	6
2010-06-01	100mE40195N29491	49.577586	5.830629	49.0	4676.0	Geraniaceae	2890541	Geranium purpureum	1	2010	6
2010-06-01	100mE40195N29491	49.577586	5.830629	49.0	3112.0	Brassicaceae	3052509	Arabidopsis arenosa	1	2010	6
2010-06-01	100mE40195N29491	49.577586	5.830629	49.0	3065.0	Asteraceae	7364543	Hieracium bauhinii	1	2010	6
2010-06-01	100mE40196N29488	49.57597	5.831776	49.0	3065.0	Asteraceae	3117449	Erigeron annuus	1	2010	6
2010-06-01	100mE40196N29488	49.5757	5.831698	49.0	3065.0	Asteraceae	3122924	Pilosella aurantiaca	1	2010	6
2010-06-01	100mE40196N29489	49.57597	5.831776	49.0	3065.0	Asteraceae	6443709	Tragopogon dubius	1	2010	6
2010-06-01	100mE40196N29490	49.577586	5.830629	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	6
2010-06-01	100mE40196N29490	49.577586	5.830629	49.0	2518.0	Caryophyllaceae	6364031	Cerastium holosteoides	1	2010	6
2010-06-01	100mE40196N29491	49.577586	5.830629	49.0	2518.0	Caryophyllaceae	3085360	Saponaria officinalis	1	2010	6
2010-06-01	100mE40196N29491	49.577586	5.830629	49.0	3073.0	Poaceae	5289643	Apera interrupta	1	2010	6
2010-06-01	100mE40197N29486	49.574449	5.832217	49.0	3065.0	Asteraceae	6063730	Senecio vernalis	1	2010	6
2010-06-01	100mE40214N30419	50.412076	5.783043	49.0	6699.0	Balsaminaceae	2891770	Impatiens glandulifera	1	2010	6
2010-06-01	100mE40214N30495	50.47957	5.77783	49.0	3065.0	Asteraceae	3122924	Pilosella aurantiaca	1	2010	6
2010-06-01	100mE40214N30495	50.47993	5.7774	49.0	3065.0	Asteraceae	3122924	Pilosella aurantiaca	1	2010	6
2010-06-01	100mE40283N30337	50.342194	5.886097	49.0	3065.0	Asteraceae	3122924	Pilosella aurantiaca	1	2010	6
2010-05-01	100mE38013N31355	51.09308	2.56828	10.0	2498.0	Boraginaceae	2926130	Pentaglottis sempervirens	1	2010	5
2010-05-01	100mE38053N31364	51.1049	2.62374	10.0	6701.0	Apocynaceae	3169708	Vinca major	1	2010	5
2010-05-01	100mE38130N31384	51.12929	2.73022	10.0	2498.0	Boraginaceae	2926130	Pentaglottis sempervirens	1	2010	5
2010-05-01	100mE38213N30914	50.717021	2.912686	30.0	3112.0	Brassicaceae	3050595	Hirschfeldia incana	1	2010	5
2010-05-01	100mE38213N30914	50.717021	2.912686	30.0	3064.0	Amaranthaceae	3083838	Chenopodium album	1	2010	5
2010-05-01	100mE38213N30914	50.717021	2.912686	30.0	3112.0	Brassicaceae	5377060	Lepidium didymum	1	2010	5
2010-05-01	100mE38549N30749	50.59742	3.4076	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	5
2010-05-01	100mE38551N30746	50.59517	3.41134	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	5
2010-05-01	100mE38551N30747	50.59608	3.41094	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	5
2010-05-01	100mE38552N30746	50.59504	3.41267	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	5
2010-05-01	100mE38552N30746	50.59492	3.41177	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	5
2010-05-01	100mE38552N30746	50.59464	3.41233	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	5
2010-05-01	100mE38553N30745	50.59386	3.41403	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	5
2010-05-01	100mE38555N30743	50.59262	3.41697	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	5
2010-05-01	100mE38555N30743	50.59294	3.41756	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	5
2010-05-01	100mE38556N30743	50.59254	3.41845	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	5
2010-05-01	100mE38557N30742	50.59194	3.41986	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	5
2010-05-01	100mE38558N30740	50.59015	3.42227	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	5
2010-05-01	100mE38559N30740	50.59008	3.4226	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	5
2010-05-01	100mE38559N30740	50.58975	3.42292	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	5
2010-05-01	100mE38707N30895	50.74014	3.61247	25.0	2410.0	Ranunculaceae	3033191	Aquilegia vulgaris	1	2010	5
2010-05-01	100mE38728N30478	50.36922	3.69299	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	5
2010-05-01	100mE38732N30613	50.490143	3.682802	49.0	5015.0	Rosaceae	3021850	Prunus serotina	1	2010	5
2010-05-01	100mE38732N30918	50.76241	3.64503	50.0	2497.0	Lamiaceae	2927324	Lamium galeobdolon	1	2010	5
2010-05-01	100mE38733N30613	50.490143	3.682802	49.0	5386.0	Fabaceae	5352251	Robinia pseudoacacia	1	2010	5
2010-05-01	100mE38749N30444	50.3402	3.72636	5.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	5
2010-05-01	100mE38750N30445	50.34147	3.7274	5.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	5
2010-05-01	100mE38750N30485	50.37732	3.72287	5.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	5
2010-05-01	100mE38751N30445	50.34121	3.72805	5.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	5
2010-05-01	100mE38828N31240	51.05903	3.74102	25.0	6667.0	Hydrangeaceae	2986045	Philadelphus coronarius	1	2010	5
2010-05-01	100mE38831N30573	50.461675	3.826335	2.0	5386.0	Fabaceae	2964355	Lupinus polyphyllus	1	2010	5
2010-05-01	100mE38831N30573	50.461675	3.826335	2.0	2420.0	Plantaginaceae	3172104	Veronica peregrina	1	2010	5
2010-05-01	100mE38831N30573	50.461675	3.826335	2.0	7698.0	Iridaceae	5298069	Iris germanica	1	2010	5
2010-05-01	100mE38833N30586	50.473296	3.827371	2.0	5015.0	Rosaceae	3003979	Rosa rugosa	1	2010	5
2010-05-01	100mE38833N30586	50.4733	3.82737	2.0	3112.0	Brassicaceae	3048203	Erysimum cheiri	1	2010	5
2010-05-01	100mE38833N30586	50.473296	3.827371	2.0	2420.0	Plantaginaceae	3172104	Veronica peregrina	1	2010	5
2010-05-01	100mE38844N30599	50.48656	3.84047	49.0	5015.0	Rosaceae	5371450	Kerria japonica	1	2010	5
2010-05-01	100mE38870N30592	50.48235	3.87785	49.0	5015.0	Rosaceae	8170635	Spiraea japonica	1	2010	5
2010-05-01	100mE38915N30584	50.4779	3.94247	49.0	3112.0	Brassicaceae	3048203	Erysimum cheiri	1	2010	5
2010-05-01	100mE38917N30563	50.45941	3.94824	49.0	3112.0	Brassicaceae	3048203	Erysimum cheiri	1	2010	5
2010-05-01	100mE38952N30571	50.46855	3.9955	49.0	3112.0	Brassicaceae	3048203	Erysimum cheiri	1	2010	5
2010-05-01	100mE38961N30571	50.469746	4.009482	49.0	3073.0	Poaceae	2705449	Eragrostis minor	1	2010	5
2010-05-01	100mE38962N30571	50.46975	4.00948	49.0	3112.0	Brassicaceae	3048203	Erysimum cheiri	1	2010	5
2010-05-01	100mE38965N31183	51.01768	3.94358	10.0	4898338.0	Montiaceae	7736011	Claytonia perfoliata	1	2010	5
2010-05-01	100mE38966N31182	51.01756	3.94413	10.0	4691.0	Euphorbiaceae	3066965	Euphorbia lathyris	1	2010	5
2010-05-01	100mE39050N30070	50.02735	4.18856	49.0	6664.0	Salicaceae	5372800	Salix purpurea	1	2010	5
2010-05-01	100mE39067N30777	50.66219	4.13414	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	5
2010-05-01	100mE39155N30824	50.71015	4.25296	50.0	5015.0	Rosaceae	3031774	Mespilus germanica	1	2010	5
2010-05-01	100mE39156N30822	50.70935	4.25393	50.0	5353.0	Juncaceae	2702084	Juncus tenuis	1	2010	5
2010-05-01	100mE39168N30874	50.75637	4.26592	50.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	5
2010-05-01	100mE39261N31385	51.22049	4.34187	10.0	3073.0	Poaceae	2704523	Cortaderia selloana	1	2010	5
2010-05-01	100mE39351N31330	51.17754	4.47682	10.0	4691.0	Euphorbiaceae	3066965	Euphorbia lathyris	1	2010	5
2010-05-01	100mE39375N31048	50.926305	4.540833	30.0	8737.0	Bartramiaceae	2676100	Philonotis fontana	1	2010	5
2010-05-01	100mE39375N31049	50.927222	4.539722	30.0	4650.0	Amblystegiaceae	12209623	Kandaea elodes	1	2010	5
2010-05-01	100mE39377N31048	50.92613	4.542944	30.0	4671.0	Pottiaceae	5280927	Weissia controversa	1	2010	5
2010-05-01	100mE39382N30343	50.295241	4.623903	20.0	3064.0	Amaranthaceae	3083838	Chenopodium album	1	2010	5
2010-05-01	100mE39383N30343	50.295241	4.623903	20.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	5
2010-05-01	100mE39386N30958	50.84638	4.56499	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	5
2010-05-01	100mE39434N30889	50.78746	4.641423	25.0	4924416.0	Viburnaceae	2888728	Sambucus nigra	1	2010	5
2010-05-01	100mE39435N30892	50.790039	4.641166	25.0	2410.0	Ranunculaceae	3033374	Ranunculus sceleratus	1	2010	5
2010-05-01	100mE39446N30950	50.842995	4.651165	25.0	3112.0	Brassicaceae	3041022	Armoracia rusticana	1	2010	5
2010-05-01	100mE39449N30957	50.84985	4.655585	25.0	3073.0	Poaceae	2705975	Anthoxanthum odoratum	1	2010	5
2010-05-01	100mE39449N30957	50.84985	4.655585	25.0	7708.0	Cyperaceae	2722210	Carex spicata	1	2010	5
2010-05-01	100mE39449N30957	50.84985	4.655585	25.0	3112.0	Brassicaceae	3046044	Cardamine amara	1	2010	5
2010-05-01	100mE39449N30957	50.84985	4.655585	25.0	2402.0	Saxifragaceae	7887000	Saxifraga granulata	1	2010	5
2010-05-01	100mE39449N30957	50.84985	4.655585	25.0	3112.0	Brassicaceae	7972010	Cardamine pratensis	1	2010	5
2010-05-01	100mE39449N31031	50.91591	4.64795	10.0	5386.0	Fabaceae	6109535	Trifolium hybridum	1	2010	5
2010-05-01	100mE39450N30957	50.84985	4.655585	25.0	5353.0	Juncaceae	2700828	Luzula campestris	1	2010	5
2010-05-01	100mE39450N30957	50.84985	4.655585	25.0	2416.0	Polygonaceae	2888951	Rumex acetosa	1	2010	5
2010-05-01	100mE39450N30957	50.84985	4.655585	25.0	3065.0	Asteraceae	3117424	Bellis perennis	1	2010	5
2010-05-01	100mE39450N30957	50.84985	4.655585	25.0	2410.0	Ranunculaceae	5371685	Caltha palustris	1	2010	5
2010-05-01	100mE39450N30957	50.84985	4.655585	25.0	3065.0	Asteraceae	5403531	Crepis biennis	1	2010	5
2010-05-01	100mE39450N30957	50.84985	4.655585	25.0	2518.0	Caryophyllaceae	6364031	Cerastium holosteoides	1	2010	5
2010-05-01	100mE39450N30957	50.84985	4.655585	25.0	2518.0	Caryophyllaceae	11071158	Rabelera holostea	1	2010	5
2010-05-01	100mE39450N30958	50.84985	4.655585	25.0	6720.0	Apiaceae	5371818	Angelica sylvestris	1	2010	5
2010-05-01	100mE39452N30645	50.570639	4.691253	49.0	4676.0	Geraniaceae	2890541	Geranium purpureum	1	2010	5
2010-05-01	100mE39452N30901	50.799671	4.665112	25.0	6720.0	Apiaceae	6027128	Sanicula europaea	1	2010	5
2010-05-01	100mE39457N31083	50.96318	4.65258	10.0	5386.0	Fabaceae	5354656	Cytisus scoparius	1	2010	5
2010-05-01	100mE39459N30959	50.852123	4.669447	25.0	3112.0	Brassicaceae	5376692	Lepidium latifolium	1	2010	5
2010-05-01	100mE39482N30992	50.88295	4.69854	10.0	3112.0	Brassicaceae	5377778	Aurinia saxatilis	1	2010	5
2010-05-01	100mE39487N30500	50.442037	4.755363	49.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	5
2010-05-01	100mE39505N31505	51.34436	4.6782	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	5
2010-05-01	100mE39505N31505	51.34438	4.67793	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	5
2010-05-01	100mE39505N31505	51.34403	4.67849	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	5
2010-05-01	100mE39505N31505	51.34433	4.67858	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	5
2010-05-01	100mE39537N31489	51.33245	4.72557	10.0	4688.0	Betulaceae	9148577	Alnus incana	1	2010	5
2010-05-01	100mE39538N31492	51.33501	4.72653	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	5
2010-05-01	100mE39538N31492	51.33511	4.72671	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	5
2010-05-01	100mE39538N31492	51.33512	4.72654	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	5
2010-05-01	100mE39539N31491	51.33444	4.72744	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	5
2010-05-01	100mE39539N31492	51.33447	4.72837	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	5
2010-05-01	100mE39539N31492	51.33457	4.72788	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	5
2010-05-01	100mE39540N31491	51.33432	4.72911	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	5
2010-05-01	100mE39540N31491	51.3342	4.72971	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	5
2010-05-01	100mE39540N31491	51.33424	4.72949	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	5
2010-05-01	100mE39540N31491	51.33408	4.72929	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	5
2010-05-01	100mE39540N31491	51.33398	4.72978	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	5
2010-05-01	100mE39541N31491	51.33387	4.73033	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	5
2010-05-01	100mE39553N30042	50.03647	4.89202	10.0	3065.0	Asteraceae	5389017	Solidago gigantea	1	2010	5
2010-05-01	100mE39562N31484	51.32884	4.76198	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	5
2010-05-01	100mE39566N30529	50.473218	4.863706	10.0	4691.0	Euphorbiaceae	3066965	Euphorbia lathyris	1	2010	5
2010-05-01	100mE39657N30197	50.18173	5.022305	20.0	2518.0	Caryophyllaceae	6364031	Cerastium holosteoides	1	2010	5
2010-05-01	100mE39660N30198	50.182608	5.026578	10.0	5386.0	Fabaceae	2975014	Vicia sativa	1	2010	5
2010-05-01	100mE39732N30160	50.15293	5.130449	49.0	5386.0	Fabaceae	2975014	Vicia sativa	1	2010	5
2010-05-01	100mE39739N30435	50.399908	5.115509	49.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	5
2010-05-01	100mE39742N30436	50.401023	5.118803	49.0	6720.0	Apiaceae	3034825	Heracleum mantegazzianum	1	2010	5
2010-05-01	100mE39746N30119	50.11692	5.15321	49.0	3065.0	Asteraceae	3122924	Pilosella aurantiaca	1	2010	5
2010-05-01	100mE39750N30265	50.24784	5.14683	49.0	5015.0	Rosaceae	3021850	Prunus serotina	1	2010	5
2010-05-01	100mE39751N30267	50.2498	5.14738	49.0	3064.0	Amaranthaceae	3083838	Chenopodium album	1	2010	5
2010-05-01	100mE39751N30267	50.2498	5.14738	49.0	3065.0	Asteraceae	3103791	Matricaria discoidea	1	2010	5
2010-05-01	100mE39769N29718	49.75838	5.22225	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	5
2010-05-01	100mE39771N29743	49.78086	5.22265	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	5
2010-05-01	100mE39773N29768	49.80333	5.22305	15.0	3925.0	Pinaceae	5284884	Picea abies	2	2010	5
2010-05-01	100mE39775N29793	49.82581	5.22345	15.0	4689.0	Fagaceae	2880539	Quercus rubra	2	2010	5
2010-05-01	100mE39775N29793	49.82581	5.22345	15.0	3925.0	Pinaceae	5284884	Picea abies	2	2010	5
2010-05-01	100mE39775N29793	49.82581	5.22345	15.0	3925.0	Pinaceae	5285637	Pinus sylvestris	1	2010	5
2010-05-01	100mE39778N29697	49.7403	5.2358	15.0	3925.0	Pinaceae	5284884	Picea abies	2	2010	5
2010-05-01	100mE39783N29762	49.79874	5.23685	15.0	3925.0	Pinaceae	5285637	Pinus sylvestris	1	2010	5
2010-05-01	100mE39809N29715	49.75796	5.27775	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	5
2010-05-01	100mE39811N29740	49.78043	5.27818	15.0	3925.0	Pinaceae	5284884	Picea abies	2	2010	5
2010-05-01	100mE39813N29765	49.80291	5.27861	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	5
2010-05-01	100mE39814N30569	50.524212	5.207825	10.0	2518.0	Caryophyllaceae	6364031	Cerastium holosteoides	1	2010	5
2010-05-01	100mE39815N29790	49.82538	5.27903	15.0	3925.0	Pinaceae	2685796	Pseudotsuga menziesii	3	2010	5
2010-05-01	100mE39815N29790	49.82538	5.27903	15.0	4689.0	Fagaceae	2880539	Quercus rubra	1	2010	5
2010-05-01	100mE39815N29790	49.82538	5.27903	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	5
2010-05-01	100mE39817N29694	49.73987	5.29129	15.0	3925.0	Pinaceae	5284884	Picea abies	3	2010	5
2010-05-01	100mE39818N29644	49.695236	5.296494	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	5
2010-05-01	100mE39818N29694	49.73987	5.29129	15.0	3925.0	Pinaceae	2685796	Pseudotsuga menziesii	1	2010	5
2010-05-01	100mE39818N29694	49.73987	5.29129	15.0	3925.0	Pinaceae	5285637	Pinus sylvestris	1	2010	5
2010-05-01	100mE39819N29709	49.75335	5.29154	15.0	3925.0	Pinaceae	5284884	Picea abies	2	2010	5
2010-05-01	100mE39819N30729	50.66803	5.20101	15.0	3112.0	Brassicaceae	3042291	Hesperis matronalis	1	2010	5
2010-05-01	100mE39821N29744	49.78482	5.29215	15.0	3925.0	Pinaceae	5284884	Picea abies	2	2010	5
2010-05-01	100mE39822N29759	49.7983	5.29241	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	5
2010-05-01	100mE39823N29759	49.7983	5.29241	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	5
2010-05-01	100mE39823N30730	50.66939	5.20545	15.0	3065.0	Asteraceae	3122924	Pilosella aurantiaca	1	2010	5
2010-05-01	100mE39823N30731	50.67023	5.20504	25.0	4676.0	Geraniaceae	2890122	Geranium pyrenaicum	1	2010	5
2010-05-01	100mE39828N30158	50.15687	5.26461	10.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	5
2010-05-01	100mE39828N30158	50.15687	5.26461	10.0	2420.0	Plantaginaceae	3172077	Veronica persica	1	2010	5
2010-05-01	100mE39837N29631	49.684735	5.323777	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	5
2010-05-01	100mE39840N29587	49.64513	5.33101	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	5
2010-05-01	100mE39844N29646	49.698144	5.332789	49.0	6699.0	Balsaminaceae	2891770	Impatiens glandulifera	1	2010	5
2010-05-01	100mE39849N29712	49.7575	5.33326	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	5
2010-05-01	100mE39850N29680	49.729459	5.337832	49.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	5
2010-05-01	100mE39851N29737	49.77998	5.33371	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	5
2010-05-01	100mE39856N29670	49.720588	5.3456	49.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	5
2010-05-01	100mE39859N29706	49.75289	5.34705	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	5
2010-05-01	100mE39860N29634	49.688337	5.355653	49.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	5
2010-05-01	100mE39861N29741	49.78435	5.34769	15.0	3925.0	Pinaceae	5284884	Picea abies	2	2010	5
2010-05-01	100mE39862N29756	49.79784	5.34796	15.0	3925.0	Pinaceae	5284884	Picea abies	2	2010	5
2010-05-01	100mE39877N29559	49.62218	5.38591	15.0	3925.0	Pinaceae	2685796	Pseudotsuga menziesii	1	2010	5
2010-05-01	100mE39883N29663	49.715739	5.38505	49.0	3073.0	Poaceae	5289756	Phalaris arundinacea	1	2010	5
2010-05-01	100mE39885N29662	49.714935	5.386981	49.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	5
2010-05-01	100mE39887N29684	49.73455	5.38829	15.0	8144.0	Cupressaceae	2684171	Thuja plicata	1	2010	5
2010-05-01	100mE39887N29684	49.73455	5.38829	15.0	3925.0	Pinaceae	2685796	Pseudotsuga menziesii	1	2010	5
2010-05-01	100mE39887N29684	49.73455	5.38829	15.0	3925.0	Pinaceae	5285637	Pinus sylvestris	1	2010	5
2010-05-01	100mE39887N29684	49.73455	5.38829	15.0	5386.0	Fabaceae	5352251	Robinia pseudoacacia	1	2010	5
2010-05-01	100mE39887N29684	49.73455	5.38829	15.0	4688.0	Betulaceae	9148577	Alnus incana	1	2010	5
2010-05-01	100mE39889N29709	49.75702	5.38877	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	5
2010-05-01	100mE39889N29745	49.790131	5.38609	49.0	3065.0	Asteraceae	7749287	Petasites albus	1	2010	5
2010-05-01	100mE39891N29734	49.7795	5.38924	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	5
2010-05-01	100mE39895N29653	49.70745	5.40158	15.0	3925.0	Pinaceae	2685796	Pseudotsuga menziesii	2	2010	5
2010-05-01	100mE39895N29653	49.70745	5.40158	15.0	3925.0	Pinaceae	5284884	Picea abies	2	2010	5
2010-05-01	100mE39897N29688	49.73892	5.40226	15.0	3925.0	Pinaceae	2685796	Pseudotsuga menziesii	2	2010	5
2010-05-01	100mE39897N29688	49.73892	5.40226	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	5
2010-05-01	100mE39898N29703	49.7524	5.40255	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	5
2010-05-01	100mE39901N29738	49.78387	5.40322	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	5
2010-05-01	100mE39902N29753	49.79735	5.40351	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	5
2010-05-01	100mE39904N31096	51.00268	5.28681	50.0	4689.0	Fagaceae	2880539	Quercus rubra	1	2010	5
2010-05-01	100mE39904N31097	51.00332	5.28699	50.0	5015.0	Rosaceae	3021850	Prunus serotina	1	2010	5
2010-05-01	100mE39904N31098	51.00393	5.28716	50.0	4689.0	Fagaceae	2880539	Quercus rubra	1	2010	5
2010-05-01	100mE39905N31097	51.00344	5.28887	50.0	5015.0	Rosaceae	3021850	Prunus serotina	1	2010	5
2010-05-01	100mE39905N31099	51.00454	5.28819	50.0	2497.0	Lamiaceae	2926684	Lamium maculatum	1	2010	5
2010-05-01	100mE39932N29755	49.80146	5.44528	15.0	3925.0	Pinaceae	5284884	Picea abies	3	2010	5
2010-05-01	100mE39940N30615	50.573032	5.382037	20.0	6710.0	Caprifoliaceae	2888740	Centranthus ruber	1	2010	5
2010-05-01	100mE39941N29735	49.78335	5.45876	15.0	3925.0	Pinaceae	5284884	Picea abies	2	2010	5
2010-05-01	100mE39942N29750	49.79684	5.45907	15.0	2403.0	Grossulariaceae	2986097	Ribes rubrum	1	2010	5
2010-05-01	100mE39942N29750	49.79684	5.45907	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	5
2010-05-01	100mE39969N29702	49.75598	5.49978	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	5
2010-05-01	100mE39969N29703	49.75598	5.49978	15.0	3925.0	Pinaceae	2685796	Pseudotsuga menziesii	1	2010	5
2010-05-01	100mE39969N29703	49.75598	5.49978	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	5
2010-05-01	100mE39970N29609	49.672592	5.509354	49.0	4688.0	Betulaceae	9148577	Alnus incana	1	2010	5
2010-05-01	100mE39972N29613	49.675849	5.511832	49.0	6710.0	Caprifoliaceae	8012439	Symphoricarpos albus	1	2010	5
2010-05-01	100mE39977N29682	49.73786	5.51322	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	5
2010-05-01	100mE39978N29697	49.75135	5.51354	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	5
2010-05-01	100mE39999N29575	49.64305	5.55251	15.0	3925.0	Pinaceae	5284884	Picea abies	2	2010	5
2010-05-01	100mE39999N31338	51.22441	5.40144	25.0	3112.0	Brassicaceae	5373324	Lunaria annua	1	2010	5
